# Inputs
# - sttic: number of `static` items
# - rfn__: number of uninlined function items
#   - rbb__: number of basic blocks in uninlined functions
#     - rssd_: number of `SourceScopeData`s in uninlined functions
#     - rstmt: number of statements in uninlined functions
#       - rplac: number of MIR `Place`s in uninlined functions
#       - rproj: number of MIR projections in uninlined functions
#       - rcnst: number of MIR constants in uninlined functions
#     - rdecl: number of `LocalDecls` in uninlined functions
# - ifn__: number of inlined function items
#   - ibb__: number of basic blocks in inlined functions
#     - issd_: number of `SourceScopeData`s in inlined functions
#     - istmt: number of statements in inlined functions
#       - iplac: number of MIR `Place`s in inlined functions
#       - iproj: number of MIR projections in inlined functions
#       - icnst: number of MIR constants in inlined functions
#     - idecl: number of `LocalDecls` in inlined functions
#
# The nesting shows how things fit together. E.g. a function contains basic
# blocks, which contains statements, which contains places.
# There will be high levels of correlation among many of these inputs.
# The more functions you have, the more of everything else (basic blocks,
# statements, etc.) you'll tend to have.
#
# Outputs
# - t_all__ = t_gen__ + t_opt__ + t_lto__; the main value to be estimated
# - t_gen__ = time to translate MIR to LLVM IR
# - t_opt__ = time for LLVM to process the LLVM IR
# - t_lto__ = time for LLVM to perform thin LTO, if necessary (only for opt builds)
#
# Other
# - cgu_name: CGU name; the first part indicates the benchmark name
# - est__: the current estimation function, approximately equal to sttic + bb___ + stmt_

cgu_name                                     sttic rfn__ ifn__ rbb__ ibb__ rssd_ issd_ rstmt istmt rplac iplac rproj iproj rcnst icnst rdecl idecl est__ t_all__ t_gen__ t_opt__ t_lto__
CGU-tokio_io_timeout.5f8c17236a7c04a8-cgu.0_     0     3     0     4     0     3     0    11     0    29     0     6     0     5     0    18     0    52    20.6    11.7     8.9     0.0
CGU-windows_aarch64_gnullvm.a6c9429c76e81870-cgu.0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     2.8     0.4     2.4     0.0
CGU-windows_x86_64_gnullvm.d82310e68193f1f0-cgu.0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     2.6     0.2     2.4     0.0
CGU-quick_xml.31715bd81f22d6e5-cgu.00_______     0    29     5   489     5   133    14   613    41  1957    47   295     0   355     4   729    22  4638    48.1     5.2    42.9     0.0
CGU-quick_xml.31715bd81f22d6e5-cgu.01_______     0    62     3   472     3   191     6   462    12  1604    17   317     1   338     1   657     9  4597    45.7     5.6    40.0     0.0
CGU-quick_xml.31715bd81f22d6e5-cgu.02_______     0    53     3   327     3   157     8   492    21  1552    25   382     0   224     2   639    12  3838    42.1     4.9    37.2     0.0
CGU-quick_xml.31715bd81f22d6e5-cgu.03_______     0    46     2   216    11   516    28  1234    71  1741    82   478    15   172     9   609    29  3561    43.4     7.4    35.9     0.0
CGU-quick_xml.31715bd81f22d6e5-cgu.04_______     0    63     1   355     1   156     1   685     1  1085     3   164     1   153     0   470     2  3152    31.4     4.7    26.7     0.0
CGU-quick_xml.31715bd81f22d6e5-cgu.05_______     0    48     3   325     3   332     3   767     3  1253     9   214     0   161     0   422     6  3152    23.3     5.3    18.0     0.0
CGU-quick_xml.31715bd81f22d6e5-cgu.06_______     0    21     2   271     2   109     5   552    11  1080    14   310     0   197     1   380     7  3151    17.3     3.3    14.0     0.0
CGU-quick_xml.31715bd81f22d6e5-cgu.07_______     0    22     9   218    27   385    67   865   185  1462   208   336    23   177    25   521    80  3151    20.5     5.3    15.2     0.0
CGU-quick_xml.31715bd81f22d6e5-cgu.08_______     0    33     1   308     2   269     1   745     0  1647     5   245     0   283     1   636     3  3150    22.7     4.9    17.8     0.0
CGU-quick_xml.31715bd81f22d6e5-cgu.09_______     0    37     4   375     4   188     8   649    21  1144    35   124     0   231     2   439    18  3149    23.9     3.6    20.3     0.0
CGU-quick_xml.31715bd81f22d6e5-cgu.10_______     0    41     4   192   101    98    11   361   129   822   374   230    44    98    66   343   138  3147    34.9     4.2    30.7     0.0
CGU-quick_xml.31715bd81f22d6e5-cgu.11_______     0    48     9   295    19   148    17   410    24  1175    94   233     3   213    12   518    49  3142    20.9     4.3    16.6     0.0
CGU-quick_xml.31715bd81f22d6e5-cgu.12_______     0    50     2   298     2   312     2   945     8  1460    12   257     3   190     0   531     7  3140    22.9     5.4    17.5     0.0
CGU-quick_xml.31715bd81f22d6e5-cgu.13_______     0    42     0   263     0   662     0  1379     0  1846     0   324     0   173     0   659     0  3137    37.9     7.2    30.8     0.0
CGU-quick_xml.31715bd81f22d6e5-cgu.14_______     0   109     0   280     0   249     0   380     0   689     0   293     0    78     0   443     0  3132    41.4     7.4    34.0     0.0
CGU-quick_xml.31715bd81f22d6e5-cgu.15_______     0    26     1   300     4   391    20  1254    39  1478    52   239    12   189     4   513    16  3132    38.2     5.5    32.7     0.0
CGU-toml_edit.9c24446208cd5e1e-cgu.00_______     0   777   286  5402  1000  1425   659  4751   686 16848  3509  3404   450  4169   414  7267  1580 60230   464.9    67.8   397.1     0.0
CGU-toml_edit.9c24446208cd5e1e-cgu.01_______     0   263   151  2053   618   547   160  1656   431  6693  1947  1276   225  1180   300  2686   977 24701   193.1    19.9   173.2     0.0
CGU-toml_edit.9c24446208cd5e1e-cgu.02_______     0    71    47  1892   143   356    88  2084    81  6194   438  1035    61  1315    57  1987   222 18629   114.0    13.6   100.3     0.0
CGU-toml_edit.9c24446208cd5e1e-cgu.03_______     0   325     6  1938     6   896     6  3513     6  6353    18  1142     0   606     0  2507    12 18176   132.4    23.7   108.7     0.0
CGU-toml_edit.9c24446208cd5e1e-cgu.04_______     0   497     3  1693     7   831     3  1139     3  3513    19  1401     0   583     5  2099    11 17504   115.4    23.3    92.1     0.0
CGU-toml_edit.9c24446208cd5e1e-cgu.05_______     0   293    51  1239   126  2243    88  4992   135  7869   437  1957    30   958    51  2953   222 17503   135.4    34.8   100.6     0.0
CGU-toml_edit.9c24446208cd5e1e-cgu.06_______     1   283   138  1660   406   540   208  1215   271  4988  1258   650   108  1782   191  2361   611 17495   151.5    28.8   122.7     0.0
CGU-toml_edit.9c24446208cd5e1e-cgu.07_______     0   252    33  1682   112  1027    85  2955   158  6659   514  1182    52  1172    66  2731   232 17494   144.6    23.6   121.1     0.0
CGU-toml_edit.9c24446208cd5e1e-cgu.08_______     0   135     0  1787     0  2085     0  7159     0  8316     0  1245     0  1173     0  2883     0 17489    97.7    18.0    79.6     0.0
CGU-toml_edit.9c24446208cd5e1e-cgu.09_______     0   327     4  2008     4   806     4  2892     4  5516    10   849     2   917     1  2215     7 17488    95.4    19.9    75.5     0.0
CGU-toml_edit.9c24446208cd5e1e-cgu.10_______     0   226    15  1596    60  1531    61  4141   147  7514   233  1424    50  1169    31  2843    98 17488   145.0    29.1   116.0     0.0
CGU-toml_edit.9c24446208cd5e1e-cgu.11_______     0   296   161  1246   534   963   335  2154   377  4831  1802  1023   234   963   201  2037   817 17488   137.1    26.3   110.8     0.0
CGU-toml_edit.9c24446208cd5e1e-cgu.12_______     0   332    19  1840    26  1078    37  2589    98  6816   156  1088    18  1417    15  2886    77 17486   153.0    28.5   124.5     0.0
CGU-toml_edit.9c24446208cd5e1e-cgu.13_______     0   284    46  1706   113   827    83  2241   146  6385   424  1118    70  1227    44  2624   206 17485   160.3    41.3   119.0     0.0
CGU-toml_edit.9c24446208cd5e1e-cgu.14_______     0   302     5  1759    14  1938     8  4674    17  7529    43  1256    12  1158     4  2897    21 17483   158.1    42.7   115.4     0.0
CGU-toml_edit.9c24446208cd5e1e-cgu.15_______     0   196     3  1634     3  3188     3  7440     4 10604     9  1505     1  1177     1  3765     6 17483   139.7    33.5   106.1     0.0
CGU-utf8_ranges.a0d6c4bfd85e19ff-cgu.0______     0    45     6   381     6   301    16  1034    57  2206    64   387     2   330     5   860    30  4265    43.0     8.8    34.2     0.0
CGU-utf8_ranges.a0d6c4bfd85e19ff-cgu.1______     0    45     0   241     0   398     0  1013     0  1413     0   209     0   176     0   521     0  2523    21.9     6.2    15.7     0.0
CGU-aes_gcm.7e04910efec64e37-cgu.0__________     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     2.7     0.4     2.3     0.0
CGU-keccak.895528f8c91c52a5-cgu.0___________     0    63    10  4196    14   615    10 10079    15 28252    32  4527     0 11307     8 10370    21 47578   147.5    17.8   129.7     0.0
CGU-ghash.12095fdd943237c5-cgu.0____________     0     2     0     7     0     2     0    21     0    31     0     1     0     8     0    17     0    53     6.1     1.3     4.7     0.0
CGU-enum_as_inner.8735c57299087535-cgu.0____     1     5     2   991     2   190     6  1165    20  4331    22    88     0   908     2  1912    10  7304    77.9    10.7    67.2     0.0
CGU-enum_as_inner.8735c57299087535-cgu.1____     0    33     3   225     3   332     3  1076     3  1346     9   296     4   182     0   490     6  2796    59.0     9.6    49.4     0.0
CGU-enum_as_inner.8735c57299087535-cgu.2____     0    62     0   238     0   503     0   699     0  1161     0   269     0    98     0   493     0  2742    51.7     9.4    42.3     0.0
CGU-enum_as_inner.8735c57299087535-cgu.3____     0    32     1   264     4   205    20   580    39   952    52   202    12   163     4   369    16  2732    37.5     7.6    29.8     0.0
CGU-enum_as_inner.8735c57299087535-cgu.4____     0    39     2   181    14   158    21   482    50   792    65   158    13   137    10   334    24  2049    51.8     7.9    43.9     0.0
CGU-enum_as_inner.8735c57299087535-cgu.5____     0    19     1   213     1   200     1   413     1   714     3    94     1   149     0   224     2  1878    31.4     5.3    26.1     0.0
CGU-hyper_timeout.331b49cb12e26cb0-cgu.0____     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     2.4     0.2     2.3     0.0
CGU-ignore.4ceb1c2cac929131-cgu.00__________     0   123    15   663    60  2198    30  4463    75  5281   195  1533    60   856    15  2031    90 11433    90.8    22.7    68.1     0.0
CGU-ignore.4ceb1c2cac929131-cgu.01__________     0   340     3   992     7   340     3   277     3  1315    13   973     1   182     6  1110     8 10889    89.4    16.6    72.8     0.0
CGU-ignore.4ceb1c2cac929131-cgu.02__________     0   120     6  1010    10   268    14  1045    39  3527    56   671     4   672     6  1452    27  9840    70.7    13.6    57.1     0.0
CGU-ignore.4ceb1c2cac929131-cgu.03__________     0    82     0   874     0  2669     0  4777     0  6297     0   828     0   589     0  2175     0  9430    68.6    17.6    50.9     0.0
CGU-ignore.4ceb1c2cac929131-cgu.04__________     0   123     0   510     0  1299     0  3224     0  4305     0  1289     0   434     0  1542     0  8726    72.1    19.7    52.4     0.0
CGU-ignore.4ceb1c2cac929131-cgu.05__________     0    61     2   880     3   176     5  1001    13  3072    18   534     0   630     3  1195     9  8317    64.1     8.9    55.3     0.0
CGU-ignore.4ceb1c2cac929131-cgu.06__________     3   120    15   840    27   670    29  1703    65  3577   130   510    13   601    22  1443    67  8164    89.9    21.6    68.3     0.0
CGU-ignore.4ceb1c2cac929131-cgu.07__________     0   112     4   576    16  1367    44  3158    88  4032   130   973    32   545    10  1472    44  8164    70.9    16.4    54.5     0.0
CGU-ignore.4ceb1c2cac929131-cgu.08__________     0    91    12   743    24   862    28  2053    69  3724   126   689     9   564    13  1374    61  8161    72.5    14.2    58.3     0.0
CGU-ignore.4ceb1c2cac929131-cgu.09__________     0   115     3   787     6   824     4  2425     7  3525    19   648     4   456     1  1299    10  8159    86.4    15.7    70.7     0.0
CGU-ignore.4ceb1c2cac929131-cgu.10__________     0    75     0   730     0  1209     0  3803     0  4912     0   762     0   600     0  1693     0  8158    80.2    17.8    62.4     0.0
CGU-ignore.4ceb1c2cac929131-cgu.11__________     0    94     3   626    61  1145   118  2800   380  3696   472   779    58   671    54  1376   154  8157    75.2    18.9    56.4     0.0
CGU-ignore.4ceb1c2cac929131-cgu.12__________     0   112     0   813     0   511     0  1708     0  2764     0   616     0   440     0  1089     0  8155    74.3    14.8    59.5     0.0
CGU-ignore.4ceb1c2cac929131-cgu.13__________     0   117     1   536     1   954     1  2247     1  3216     3  1098     1   374     0  1167     2  8155    73.2    18.5    54.6     0.0
CGU-ignore.4ceb1c2cac929131-cgu.14__________     0    96     1   663    10   869    19  2349    45  3319    52   852     9   471     9  1210    18  8155    83.5    21.6    61.9     0.0
CGU-ignore.4ceb1c2cac929131-cgu.15__________     2   104     4   917    15   580     9  1829    32  3557    75   399     8   597    15  1369    35  8154    88.1    18.3    69.8     0.0
CGU-string_cache.6ee28c302e43b2d3-cgu.0_____     1    61     2   314     2   590     2  1163     8  1676    10   316     1   189     0   667     6  3481    42.8     8.9    33.8     0.0
CGU-string_cache.6ee28c302e43b2d3-cgu.1_____     1    27     2   207     5   395     3   881     6  1528    14   219     4   210     1   570     7  2377    20.3     5.2    15.2     0.0
CGU-string_cache.6ee28c302e43b2d3-cgu.2_____     0    31     1   166     1   403     1   805     7  1132     9   187     2   120     0   410     5  1925    36.8     5.7    31.2     0.0
CGU-der.300469f65141903f-cgu.00_____________     0   147     2   711     2   391     2  1213     2  2331     6   480     0   178     0   934     4  6911    55.6     6.8    48.8     0.0
CGU-der.300469f65141903f-cgu.01_____________     0    46     0   568     0   312     0   624     0  2108     0   316     0   406     0   796     0  5240    54.2     6.1    48.1     0.0
CGU-der.300469f65141903f-cgu.02_____________     0    45     0   409     0   231     0   426     0  1602     0   245     0   303     0   656     0  3843    38.2     4.2    34.0     0.0
CGU-der.300469f65141903f-cgu.03_____________     0    42     0   454     0    81     0   461     0  1493     0   160     0   262     0   604     0  3818    47.3     3.4    43.8     0.0
CGU-der.300469f65141903f-cgu.04_____________     0    51     1   360     1   224     1   350     1  1349     3   212     0   263     0   571     2  3375    20.8     3.6    17.2     0.0
CGU-der.300469f65141903f-cgu.05_____________     0    29     8   312     8   124    13   434    25  1402    47   252     0   392     2   526    26  3248    34.7     3.8    30.9     0.0
CGU-der.300469f65141903f-cgu.06_____________     0    12    10   266    10   212    10   261    10  1032    10   120     0   258     0   418    10  2412    25.2     2.2    23.1     0.0
CGU-der.300469f65141903f-cgu.07_____________     0    24     8   205     8    98    20   437    61  1102    79   220     0   207     6   440    38  2371    14.8     2.9    11.9     0.0
CGU-der.300469f65141903f-cgu.08_____________     0    62     3   245     3   135     3   302     3   856     9   158     0   203     0   371     6  2368    19.4     3.5    15.9     0.0
CGU-der.300469f65141903f-cgu.09_____________     0    61     4   243     4   188     8   369    22   910    28   159     0   203     2   411    14  2365    36.5     3.9    32.5     0.0
CGU-der.300469f65141903f-cgu.10_____________     0    51     4   257     6   129     4   250     2   813    14   131     0   194     3   360     9  2365    32.6     3.3    29.4     0.0
CGU-der.300469f65141903f-cgu.11_____________     0    67     2   255     2   140     4   356    11   961    14   141     0   178     1   461     7  2363    29.0     4.3    24.7     0.0
CGU-der.300469f65141903f-cgu.12_____________     0    85     4   269     4   144     6   204    13   801    20   113     0   198     1   434    11  2363    35.9     3.9    32.0     0.0
CGU-der.300469f65141903f-cgu.13_____________     0    62     2   278     2   100     3   376     2   794     6    99     1   127     0   356     4  2360    38.3     3.3    35.0     0.0
CGU-der.300469f65141903f-cgu.14_____________     0    63     3   242     3   322     3   710    21  1230    27   155     6   119     0   469    15  2359    39.1     6.2    32.9     0.0
CGU-der.300469f65141903f-cgu.15_____________     0    38     7   231     7    59    15   304    42   848    60   173     0   198     4   344    30  2358    31.3     2.6    28.7     0.0
CGU-futures_timer.331ceaa929b73223-cgu.00___     0    51     5   321    20  1120    10  2314    25  2672    65   700    20   458     5  1006    30  5267    47.5    11.9    35.6     0.0
CGU-futures_timer.331ceaa929b73223-cgu.01___     1    37     1   387     1   264     3   627     1  1352     4   164     0   273     0   505     2  3373    42.6     6.0    36.6     0.0
CGU-futures_timer.331ceaa929b73223-cgu.02___     0    49     1   207     4   350     2   950     5  1327    13   398     4   123     1   495     6  3085    41.9     7.6    34.3     0.0
CGU-futures_timer.331ceaa929b73223-cgu.03___     0    36     2   272     2   388     2  1223     8  1618    10   288     1   303     0   603     6  3074    31.7     6.7    25.0     0.0
CGU-futures_timer.331ceaa929b73223-cgu.04___     0    48     1   300     1   387     1   776     1  1458     5   236     0   229     0   560     3  3051    27.8     6.7    21.1     0.0
CGU-futures_timer.331ceaa929b73223-cgu.05___     1    56     5   322     5   392     7   700     5  1384    16   187     2   182     0   550    10  3046    25.6     5.2    20.4     0.0
CGU-futures_timer.331ceaa929b73223-cgu.06___     0    95     0   272     0    95     0    68     0   345     0   275     0    47     0   315     0  3004    32.3     2.9    29.4     0.0
CGU-futures_timer.331ceaa929b73223-cgu.07___     0    12     1   208     1    61     3   326    10  1025    11   257     0   171     1   414     5  2491    28.2     2.6    25.6     0.0
CGU-futures_timer.331ceaa929b73223-cgu.08___     0    12     1   141     4   170     2   447     5   601    13   237     4    83     1   214     6  1979    33.7     5.1    28.6     0.0
CGU-futures_timer.331ceaa929b73223-cgu.09___     0    21     0   231     0   100     0   634     0  1059     0    85     0   196     0   373     0  1957    32.1     2.8    29.3     0.0
CGU-futures_timer.331ceaa929b73223-cgu.10___     0    18     0   158     0   451     0   841     0  1126     0   182     0   103     0   398     0  1834    26.0     3.9    22.0     0.0
CGU-dyn_clone.2a62af881ee9dfe6-cgu.0________     0    30     0   130     0   486     0   796     0  1269     0   149     0   129     0   471     0  1506    21.9     8.2    13.7     0.0
CGU-mio_uds.e3dbddd8268fc92a-cgu.0__________     0    42     4   321    10   131    28   347    37  1195    50   207     5   237    20   490    23  3165    41.5     5.9    35.6     0.0
CGU-mio_uds.e3dbddd8268fc92a-cgu.1__________     0    61     3   233     3   161     3   380     6   830     9   180     1   142     2   382     6  2376    40.0    12.3    27.7     0.0
CGU-ntapi.1a7232a4684f4a0e-cgu.0____________     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     2.7     0.3     2.4     0.0
CGU-async_executor.cd7219e5ab2647ce-cgu.00__     0    42     0   350     0    71     0   265     0  1041     0   184     0   227     0   461     0  3186    39.6     5.9    33.7     0.0
CGU-async_executor.cd7219e5ab2647ce-cgu.01__     0    27     0   245     0   758     0  1434     0  1883     0   292     0   167     0   650     0  2883    36.6     7.5    29.1     0.0
CGU-async_executor.cd7219e5ab2647ce-cgu.02__     0    72     0   245     0    89     0   141     0   350     0   286     0    52     0   378     0  2859    31.2     3.7    27.6     0.0
CGU-async_executor.cd7219e5ab2647ce-cgu.03__     0    32     0   153     0   385     0   966     0  1277     0   427     0   121     0   448     0  2779    34.5     5.6    28.9     0.0
CGU-async_executor.cd7219e5ab2647ce-cgu.04__     0    44     1   224     1   634     1  1162     7  1667     9   236     2   169     0   600     5  2527    20.9     6.6    14.3     0.0
CGU-async_executor.cd7219e5ab2647ce-cgu.05__     0    28     5   161    29   358    55   766   132  1033   162   264    32   151    25   399    60  2514    27.1     5.6    21.5     0.0
CGU-async_executor.cd7219e5ab2647ce-cgu.06__     0    52     5   208    11   166     7   497    19   865    39   233    10   178     2   380    20  2505    18.6     4.3    14.3     0.0
CGU-async_executor.cd7219e5ab2647ce-cgu.07__     0    44     6   205     8   289    12   754    12  1050    25   249     4   186     3   421    15  2503    19.8     5.7    14.0     0.0
CGU-async_executor.cd7219e5ab2647ce-cgu.08__     0    15     8   163     8    54    12   214    20   634    28   314     2   106     6   260    18  2461    21.4     3.5    17.9     0.0
CGU-async_executor.cd7219e5ab2647ce-cgu.09__     0    17     7   202     9    50    17   350    19  1017    36   174     5   396     7   441    21  2193    21.8     2.3    19.5     0.0
CGU-async_executor.cd7219e5ab2647ce-cgu.10__     0    33     0   250     0   135     0   611     0  1103     0    96     0   223     0   418     0  2134    38.3     4.0    34.3     0.0
CGU-async_executor.cd7219e5ab2647ce-cgu.11__     0     8     7   138     9    42    13   321    13   935    30   209     4   110     3   369    18  1881    24.8     2.6    22.1     0.0
CGU-fs_extra.6d5bee48b9cffb0f-cgu.0_________     0    35     1   244     1   437     3  1125    10  1665    11   206     0   246     1   595     5  2539    42.0     7.7    34.4     0.0
CGU-fs_extra.6d5bee48b9cffb0f-cgu.1_________     0    33     2   185    11   343    28   723    71  1056    80   203    14   110    10   392    28  2240    18.7     4.6    14.0     0.0
CGU-fs_extra.6d5bee48b9cffb0f-cgu.2_________     0    38     0   208     0   262     0   464     0   769     0   132     0   135     0   282     0  1984    30.4     3.6    26.8     0.0
CGU-home.e9a58776cc6a91c0-cgu.0_____________     0    67     2   338     5   471     3   919     6  1520    16   264     4   215     1   591     8  3473    50.5    10.5    40.1     0.0
CGU-base64ct.d0ac8933cb310685-cgu.0_________     0    65     1   312     1   250     1   815     7  1434     9   265     2   219     0   616     5  3259    40.0     5.5    34.4     0.0
CGU-base64ct.d0ac8933cb310685-cgu.1_________     0    49     5   246     6   179     7   541    13  1185    21   210     0   165     4   487    12  2604    18.8     3.9    14.9     0.0
CGU-number_prefix.c2de52cb9dedd891-cgu.0____     0    17     1   124     1    20     3   174    10   262    11    10     0   105     1   102     5   915     9.7     1.8     7.8     0.0
CGU-predicates_core.d83d24f813c82e0d-cgu.0__     0    38     0   262     0   586     0  1230     0  1675     0   364     0   149     0   602     0  3290    42.5    14.7    27.8     0.0
CGU-predicates_core.d83d24f813c82e0d-cgu.1__     0    69     8   256     8   351    24   685    80  1292    88   202     0   171     8   553    40  2656    24.4     5.4    19.0     0.0
CGU-predicates_core.d83d24f813c82e0d-cgu.2__     0    30     2   167    20   320    54   809   140  1043   158   189    28   125    18   388    54  2177    35.4     6.6    28.8     0.0
CGU-zip.e5fceb9fba6ac6fc-cgu.0______________     1    95     1   330     1   158     1   451     1  1079     1   213     0   175     0   530     1  3170    50.9     6.2    44.7     0.0
CGU-zip.e5fceb9fba6ac6fc-cgu.1______________     0    34     4   162    16   222     8   574    20   975    52   178    16   104     4   375    24  2022    29.0     6.1    22.9     0.0
CGU-predicates_tree.7e8e69a7e8539e17-cgu.0__     0    69     3   341     3   344     5   910    11  1470    24   282     0   209     1   587    13  3536    56.4    12.5    43.9     0.0
CGU-predicates_tree.7e8e69a7e8539e17-cgu.1__     0    46     4   248    16   462    49  1378   111  1751   137   326    26   210    13   630    47  3256    47.1     9.0    38.1     0.0
CGU-predicates_tree.7e8e69a7e8539e17-cgu.2__     0    34     3   219     6   558     4  1285     7  1686    19   378     8   241     1   597    10  3119    40.2     6.5    33.7     0.0
CGU-predicates_tree.7e8e69a7e8539e17-cgu.3__     0    46     0   230     0   138     0   386     0   615     0   233     0    75     0   283     0  2542    29.6     3.3    26.3     0.0
CGU-predicates_tree.7e8e69a7e8539e17-cgu.4__     0    26     0   164     0   273     0   696     0   973     0   238     0   139     0   356     0  2100    34.9     4.8    30.1     0.0
CGU-predicates_tree.7e8e69a7e8539e17-cgu.5__     0    18     0   185     0   539     0   988     0  1306     0   180     0   121     0   452     0  2015    26.4     4.1    22.3     0.0
CGU-predicates_tree.7e8e69a7e8539e17-cgu.6__     0     7     5   212     5   122    13   190    23   673    42   103     7   189     1   266    21  1959    31.4     3.2    28.2     0.0
CGU-serde_repr.6515419c8593a514-cgu.00______     1    10     0   426     0    91     0   513     0  1801     0    88     0   462     0   809     0  3335    41.1     4.5    36.7     0.0
CGU-serde_repr.6515419c8593a514-cgu.01______     0    37     0   322     0   299     0   625     0  1193     0   205     0   190     0   451     0  3074    49.2    11.5    37.7     0.0
CGU-serde_repr.6515419c8593a514-cgu.02______     0    55     2   286     2   234     6   769    20  1284    22   259     0   189     2   538    10  3052    50.6     9.2    41.3     0.0
CGU-serde_repr.6515419c8593a514-cgu.03______     0    41     1   324     1   395     1   981     1  1460     3   189     0   248     0   502     2  3031    55.0     8.3    46.7     0.0
CGU-serde_repr.6515419c8593a514-cgu.04______     0    40     0   273     0   248     0   618     0  1081     0   275     0   165     0   402     0  3011    44.4     7.3    37.1     0.0
CGU-serde_repr.6515419c8593a514-cgu.05______     0    31     0   279     0   621     0  1257     0  1688     0   264     0   199     0   592     0  3009    43.0     8.6    34.3     0.0
CGU-serde_repr.6515419c8593a514-cgu.06______     0    74     0   204     0    74     0    51     0   252     0   213     0    24     0   234     0  2280    19.8     4.2    15.5     0.0
CGU-serde_repr.6515419c8593a514-cgu.07______     0    29     0   153     0   160     0   611     0   861     0   209     0   144     0   354     0  1907    36.1     4.9    31.2     0.0
CGU-serde_repr.6515419c8593a514-cgu.08______     0    20     0   144     0   278     0   679     0   857     0   221     0   137     0   305     0  1892    18.0     6.0    12.0     0.0
CGU-serde_repr.6515419c8593a514-cgu.09______     0    11     0   196     0    79     0   195     0   584     0   120     0   118     0   200     0  1852    36.2     4.6    31.6     0.0
CGU-serde_repr.6515419c8593a514-cgu.10______     0    25     0   125     0   285     0   662     0   919     0   239     0   131     0   328     0  1831    36.8     8.7    28.1     0.0
CGU-fs2.77762c77e76027b4-cgu.0______________     0    72     2   276     8   520    16   851    21  1443    34   203     6   207    11   579    15  2824    46.4    24.5    22.0     0.0
CGU-encode_unicode.cec9f411fb8a5a9b-cgu.0___     0    62     9   323    10   160    17   632    41  1655    58   267     2   342     4   682    31  3407    42.8     6.0    36.9     0.0
CGU-encode_unicode.cec9f411fb8a5a9b-cgu.1___     0    65     2   315     5   275    23   781    49  1289    63   169    12   238     5   571    21  2964    39.2     4.6    34.6     0.0
CGU-encode_unicode.cec9f411fb8a5a9b-cgu.2___     0    40     3   271     3    73     4   587     3  1620    13   235     0   327     0   657     8  2858    34.9     2.6    32.3     0.0
CGU-encode_unicode.cec9f411fb8a5a9b-cgu.3___     0    55     0   265     0   318     0   863     0  1341     0   232     0   120     0   499     0  2783    24.3     5.9    18.4     0.0
CGU-encode_unicode.cec9f411fb8a5a9b-cgu.4___     0    70     1   317     1   191     1   758     1  1121     3   134     0   174     0   484     2  2762    39.3     5.5    33.8     0.0
CGU-encode_unicode.cec9f411fb8a5a9b-cgu.5___     0    29     1   248     2    66     1   394     0  1090     3   161     0   238     1   425     2  2394    26.9     2.3    24.6     0.0
CGU-encode_unicode.cec9f411fb8a5a9b-cgu.6___     0    46     4   209     5    82     8   257    21   891    30   191     0   171     3   397    15  2262    34.9     3.0    31.9     0.0
CGU-const_oid.673bda458de68068-cgu.0________     0    55     7   339     9   210    12   703    23  1499    41   243     0   229     4   594    22  3408    45.0     6.9    38.1     0.0
CGU-const_oid.673bda458de68068-cgu.1________     0    50     3   259     3   153     7   476    21  1046    25   138     1   200     2   437    12  2390    35.2     4.8    30.4     0.0
CGU-resolv_conf.6725b63599564845-cgu.00_____     0    32     4   373     4   174    10   459    31  1488    36   311     0   309     3   599    17  3883    41.3     5.8    35.6     0.0
CGU-resolv_conf.6725b63599564845-cgu.01_____     0    35     0   336     0   988     0  1824     0  2417     0   356     0   220     0   842     0  3776    40.9     7.5    33.4     0.0
CGU-resolv_conf.6725b63599564845-cgu.02_____     0    57     4   373     4   367    12  1106    40  1705    44   248     0   265     4   648    20  3631    46.4     7.2    39.2     0.0
CGU-resolv_conf.6725b63599564845-cgu.03_____     0    42     3   264    12   271    21   796    47  1190    58   274     9    86     9   420    22  3064    30.5     4.8    25.7     0.0
CGU-resolv_conf.6725b63599564845-cgu.04_____     0    26     4   298     4   184    12   395    40  1169    44   198     0   331     4   500    20  2906    21.3     3.6    17.7     0.0
CGU-resolv_conf.6725b63599564845-cgu.05_____     0    38     0   143     0   363     0   889     0  1207     0   367     0   118     0   435     0  2469    31.7     4.6    27.2     0.0
CGU-resolv_conf.6725b63599564845-cgu.06_____     0    59     1   190    10   123    19   322    45   529    52   219     9    49     9   280    18  2312    21.7     2.8    18.9     0.0
CGU-resolv_conf.6725b63599564845-cgu.07_____     0    19     1   143    10   323    27   877    70  1003    79   210    14   118     9   357    27  1967    27.0     4.1    22.9     0.0
CGU-resolv_conf.6725b63599564845-cgu.08_____     0    45     0   202     0   412     0   976     0  1403     0   133     0   165     0   527     0  1946    37.1     5.5    31.6     0.0
CGU-resolv_conf.6725b63599564845-cgu.09_____     0    43     0   176     0   263     0   517     0   855     0   177     0    94     0   316     0  1940    32.6     5.1    27.5     0.0
