# Inputs
# - sttic: number of `static` items
# - rfn__: number of uninlined function items
#   - rbb__: number of basic blocks in uninlined functions
#     - rssd_: number of `SourceScopeData`s in uninlined functions
#     - rstmt: number of statements in uninlined functions
#       - rplac: number of MIR `Place`s in uninlined functions
#       - rproj: number of MIR projections in uninlined functions
#       - rcnst: number of MIR constants in uninlined functions
#     - rdecl: number of `LocalDecls` in uninlined functions
# - ifn__: number of inlined function items
#   - ibb__: number of basic blocks in inlined functions
#     - issd_: number of `SourceScopeData`s in inlined functions
#     - istmt: number of statements in inlined functions
#       - iplac: number of MIR `Place`s in inlined functions
#       - iproj: number of MIR projections in inlined functions
#       - icnst: number of MIR constants in inlined functions
#     - idecl: number of `LocalDecls` in inlined functions
#
# The nesting shows how things fit together. E.g. a function contains basic
# blocks, which contains statements, which contains places.
# There will be high levels of correlation among many of these inputs.
# The more functions you have, the more of everything else (basic blocks,
# statements, etc.) you'll tend to have.
#
# Outputs
# - t_all__ = t_gen__ + t_opt__ + t_lto__; the main value to be estimated
# - t_gen__ = time to translate MIR to LLVM IR
# - t_opt__ = time for LLVM to process the LLVM IR
# - t_lto__ = time for LLVM to perform thin LTO, if necessary (only for opt builds)
#
# Other
# - cgu_name: CGU name; the first part indicates the benchmark name
# - est__: the current estimation function, approximately equal to sttic + bb___ + stmt_

cgu_name                                     sttic rfn__ ifn__ rbb__ ibb__ rssd_ issd_ rstmt istmt rplac iplac rproj iproj rcnst icnst rdecl idecl est__ t_all__ t_gen__ t_opt__ t_lto__
CGU-wasmparser.654f7f90b26b50b7-cgu.03______     0    80   377  2994  1997  4074  3274 13735  6428 17947  9090  4183  2558  1888  1277  6050  3597 61901  1793.7    33.5  1266.3   493.9
CGU-wasmparser.654f7f90b26b50b7-cgu.04______     0   395    57  4271   333 12079   457 23423  1180 30866  1789  4365   274  2879   217 10607   683 50784   433.7    22.9   177.4   233.5
CGU-wasmparser.654f7f90b26b50b7-cgu.05______     0   311   348  1958  1484  3693  1852  8970  3105 12589  5255  2722  1723  1773   541  4464  2332 41874  1052.5    24.1   725.1   303.3
CGU-wasmparser.654f7f90b26b50b7-cgu.06______     0   170   415  1872  1723  1472  2005  5302  4073  7331  6831  2194  1671   828   536  2529  2881 40625   744.1    23.3   451.2   269.5
CGU-wasmparser.654f7f90b26b50b7-cgu.07______     0    63   231  1675  1298  2138  2053  6411  3852  8738  5881  2992  1894  1088   634  2871  2436 40355   796.2    20.7   522.8   252.7
CGU-wasmparser.654f7f90b26b50b7-cgu.08______     0   615   165  2237   793  2307  1131  8327  2086 10707  3234  3004  1024  1790   345  4642  1345 37322   730.9    19.2   549.2   162.5
CGU-wasmparser.654f7f90b26b50b7-cgu.09______     0   121   312   981  1560  1834  2050  5204  5078  6984  7343  2420  2072   753  1048  2494  2984 35755   846.9    31.9   498.4   316.5
CGU-wasmparser.654f7f90b26b50b7-cgu.10______     0   251   245  1684  1157  1837  1644  6043  4517  8624  6259  2324  1506   992   778  3206  2361 35207   920.0    22.7   586.1   311.2
CGU-wasmparser.654f7f90b26b50b7-cgu.11______     0   143   145  2471   591  2056   505  9197  1293 13165  2093  2925   516  2118   219  4457   910 35198  1024.1    19.4   805.3   199.4
CGU-wasmparser.654f7f90b26b50b7-cgu.12______     0   193   148  2509   549  2940   579  9468  1343 12977  2055  2894   553  1373   220  4296   912 35194   751.6    19.2   531.1   201.3
CGU-wasmparser.654f7f90b26b50b7-cgu.13______     0   180   439   942  2170  1020  2911  2590  8259  4011 10915   646  2706   392  1298  1569  4253 35192   644.4    24.2   389.1   231.1
CGU-wasmparser.654f7f90b26b50b7-cgu.14______     0   161   306  1331  1658  1769  3693  4945  8235  6440 10908  1471  2095  1077  1611  2384  3911 35187   760.9    23.2   440.3   297.4
CGU-wasmparser.654f7f90b26b50b7-cgu.15______     0   144   343  1213  1763  1678  3074  4648  6970  6027  9823  1354  2234   836  1323  2235  3761 35184   969.5    20.5   562.0   387.0
CGU-matrixmultiply.f24b72066b6f67ea-cgu.0___     0    24   115   326   790   205  3324  1114 11069  1695 13583   280  3402   128  2564   531  4367 22540   581.4    26.4   306.0   249.0
CGU-matrixmultiply.f24b72066b6f67ea-cgu.1___     1    54   103   798  1063  1074  2950  3848  9642  6548 11186   512  1766   800  3045  2186  3803 22140   894.3    29.5   564.6   300.2
CGU-matrixmultiply.f24b72066b6f67ea-cgu.2___     0     2    25     4   735     2  1143     0  7892    34  8437     0   594     2  1578    18  2962  7549   261.0     8.3   119.0   133.7
CGU-matrixmultiply.f24b72066b6f67ea-cgu.3___     0     2    27     4   597     2   858     0  6140    34  6509     0   628     2  1234    18  2280  6719   234.8     6.9   110.1   117.8
CGU-matrixmultiply.f24b72066b6f67ea-cgu.4___     0    23     9    44   213    82   384   142   887   280  1471    53    99    28   131   121   398  2407   200.5     4.2   126.9    69.4
CGU-matrixmultiply.f24b72066b6f67ea-cgu.5___     0     2    19    38   178    59   311   159   489   200   780    32    93    24   116    67   248  2012    45.7     3.6    14.2    27.8
CGU-matrixmultiply.f24b72066b6f67ea-cgu.6___     0     4    20    45   172    33   319   107   480   134   774    27    90    27    97    56   247  1987    29.1     3.6    21.6     3.9
CGU-matrixmultiply.f24b72066b6f67ea-cgu.7___     0     6    19    19   183    13   288    46   664    81   939    15   126    10   151    38   307  1978    41.9     4.8     6.9    30.2
CGU-rdrand.5b0266aeb9cc5e00-cgu.0___________     0    30    21   284   146   321   418  1122   885  1347  1151   135   128   221   107   495   391  4062    71.7     6.2    41.2    24.4
CGU-dotenv.4480284f4ffc8524-cgu.00__________     0     9    76   287   581   370   831  1033  2141  1359  2902   252   490   198   436   429  1014  9044   240.6     7.0   111.6   122.0
CGU-dotenv.4480284f4ffc8524-cgu.01__________     0    10    57    85   470   111  1101   313  2714   394  3527    68   516    85   484   153  1163  6221   119.8     4.1    48.7    67.0
CGU-dotenv.4480284f4ffc8524-cgu.02__________     0     9    37    86   304   113   571   365  1320   462  1793    83   296    62   251   171   615  4246   101.0     2.9    51.7    46.5
CGU-dotenv.4480284f4ffc8524-cgu.03__________     0     4    37    65   255    92   472   256   764   312  1206    73   160    42   164   106   411  3172    75.7     2.1    36.6    37.1
CGU-dotenv.4480284f4ffc8524-cgu.04__________     0     1    31    27   251    24   288   157   576   158   961    51   122    49   151    66   331  2638    59.6     1.7    26.4    31.4
CGU-dotenv.4480284f4ffc8524-cgu.05__________     0     2    15    18    88     4   139    22   763    40   936     0   420     6   138    16   295  2422    51.8     1.1    32.8    17.9
CGU-dotenv.4480284f4ffc8524-cgu.06__________     0     6    22    31   154   108   218   222   773   315   948    71   197    24   151   110   357  2367    62.0     4.3    31.8    25.8
CGU-dotenv.4480284f4ffc8524-cgu.07__________     0     9    17    92   131   273   251   523   539   701   816    99    92    66   101   247   285  2325    58.1     3.5    27.3    27.3
CGU-dotenv.4480284f4ffc8524-cgu.08__________     0     4    28    32   200    28   337   183   566   202   877    49   125    28   124    79   300  2320    46.5     2.7    29.8    14.0
CGU-dotenv.4480284f4ffc8524-cgu.09__________     0     2    19    38   178    59   311   159   489   200   780    32    93    24   116    67   248  2012    40.7     2.5     7.0    31.2
CGU-dotenv.4480284f4ffc8524-cgu.10__________     0    13    28    79   100    97   148   230   214   318   363    79   109    36    30   124   165  2005    74.3     3.9    40.2    30.2
CGU-dotenv.4480284f4ffc8524-cgu.11__________     0    13    19    74   118    61   205   211   551   304   693    31   134    36    88   122   249  2004    63.0     1.8    27.1    34.1
CGU-dotenv.4480284f4ffc8524-cgu.12__________     1     7    28    61   122    90   230   217   462   318   661    50   127    25    77   104   274  1990    56.7     1.7    26.0    29.0
CGU-dotenv.4480284f4ffc8524-cgu.13__________     0     4    20    45   172    33   319   107   480   134   774    27    90    27    97    56   247  1987    14.6     1.4     6.7     6.6
CGU-dotenv.4480284f4ffc8524-cgu.14__________     0     2    25    21   141    32   291    84   698   115   929    25   188    17   151    39   331  1986    49.9     1.3    19.4    29.2
CGU-dotenv.4480284f4ffc8524-cgu.15__________     0    16    21    64   100    81   141   235   349   320   493    56   152    44    47   126   187  1980    48.0     2.3    26.3    19.4
CGU-rawpointer.cca9447651642f13-cgu.0_______     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     5.0     0.2     3.7     1.1
CGU-derive_builder_core.31a34aa08ff7eae0-cgu.00     0   116   585  2708  2798  1854  2712  9111  4964 11000  8600  2090  3317  1986   888  3976  3783 60170  1908.5    32.9  1370.6   505.0
CGU-derive_builder_core.31a34aa08ff7eae0-cgu.01     0    97   553   475  2788  1088  2671  2856  4047  3772  7457   869  3786   425   558  1371  3247 41461  1423.1    16.9   941.3   464.9
CGU-derive_builder_core.31a34aa08ff7eae0-cgu.02     0    51   333   337  1773   539  2404  1377  4040  1880  6233   985  2289   160   565   658  2500 27866   569.1    10.1   393.8   165.2
CGU-derive_builder_core.31a34aa08ff7eae0-cgu.03     0     7   301   587  1419   217  1754  2020  2186  2733  3946   213  1942   644   218  1167  1755 22662   623.2     8.6   461.6   153.0
CGU-derive_builder_core.31a34aa08ff7eae0-cgu.04     0     6   281   577  1392   181  1765  1876  2676  2590  4431   135  1879   636   361  1092  1878 21839   602.1     8.8   437.5   155.7
CGU-derive_builder_core.31a34aa08ff7eae0-cgu.05     0    46   305   308  1507   137  1557   399  2144   839  3902   105  2084   109   269   336  1748 21461   729.1     7.9   524.1   197.1
CGU-derive_builder_core.31a34aa08ff7eae0-cgu.06     0    47   275   423  1308   332  1438  1221  1880  1719  3502   293  1758   294   222   656  1582 20321   577.3     9.3   442.4   125.6
CGU-derive_builder_core.31a34aa08ff7eae0-cgu.07     0    35   293   205  1380   372  1464   883  2066  1190  3750   304  1898   121   267   438  1674 19903   605.3    14.3   427.0   164.1
CGU-derive_builder_core.31a34aa08ff7eae0-cgu.08     0    34   271   358  1325   310  1583  1051  2377  1380  4044   191  1793   206   312   516  1733 19717   714.9     9.6   570.0   135.3
CGU-derive_builder_core.31a34aa08ff7eae0-cgu.09     0     1   319    39  1534    23  1636   206  1926   205  3771     8  2098    43   192    80  1716 19435   732.0    18.5   575.5   137.9
CGU-derive_builder_core.31a34aa08ff7eae0-cgu.10     0   154    58  1349   266  4752   577  8033  1242 10648  1653  1698   324   827   209  3655   632 19393   188.9     9.2    86.1    93.6
CGU-derive_builder_core.31a34aa08ff7eae0-cgu.11     0    52   296   292  1323   283  1480   772  1908  1236  3472   227  1771   172   243   481  1597 19297   564.1     8.2   393.7   162.2
CGU-derive_builder_core.31a34aa08ff7eae0-cgu.12     0    37   267   370  1241   215  1379   928  1692  1339  3222   191  1688   222   170   524  1462 18793   681.2     7.3   531.5   142.4
CGU-derive_builder_core.31a34aa08ff7eae0-cgu.13     0    23   259   318  1264   151  1407   933  2060  1421  3559   200  1729   289   264   595  1587 18790   511.9     6.8   380.6   124.4
CGU-derive_builder_core.31a34aa08ff7eae0-cgu.14     0    21   282   206  1318   307  1686   724  2201  1038  3854   173  1857   128   241   357  1682 18788   631.3     7.5   476.1   147.8
CGU-derive_builder_core.31a34aa08ff7eae0-cgu.15     0    84   268   367  1241   348  1333   911  1635  1381  3171   186  1697   201   175   580  1440 18788   560.6     7.5   423.9   129.1
CGU-jpeg_decoder.1a59d54c7453b40c-cgu.00____     0    30   115   494  1005  1334  1154  3452  3526  3778  4849  1620  1214   962   754  1330  1848 21829   316.3    12.0   185.1   119.2
CGU-jpeg_decoder.1a59d54c7453b40c-cgu.01____     0    24   109   320   956   556   991  2008  3142  2202  4250   922  1207   358   666   798  1634 17448   272.8     5.9   160.0   106.9
CGU-jpeg_decoder.1a59d54c7453b40c-cgu.02____     0    12   127   200  1069   256  1392   772  3750   914  5046   262  1326   168   707   338  1915 15235   382.8     6.6   219.3   156.8
CGU-jpeg_decoder.1a59d54c7453b40c-cgu.03____     0    34   132   499   463   966   637  2859   970  3378  1759   504   460   531   219  1214   801 10590   294.6     7.5   207.4    79.6
CGU-jpeg_decoder.1a59d54c7453b40c-cgu.04____     0    41    96   271   679   339   747  1210  2561  1527  3208   297   667   201   465   587  1242 10506   230.9     6.1   177.5    47.4
CGU-jpeg_decoder.1a59d54c7453b40c-cgu.05____     0    31   106   283   522   344   927  1008  1452  1329  2357   568   589   169   335   479   927 10263   200.7     6.3   126.4    67.9
CGU-jpeg_decoder.1a59d54c7453b40c-cgu.06____     0    25   102   115   623   161   938   336  2303   480  3238   170  1030    80   470   202  1261  9966   128.4     5.9    78.4    44.1
CGU-jpeg_decoder.1a59d54c7453b40c-cgu.07____     0    28   112   347   442   765  1042  1221  1311  1638  2119   603   499   504   174   591   894  9931   162.7     4.8   122.6    35.3
CGU-jpeg_decoder.1a59d54c7453b40c-cgu.08____     0    29    97   327   487   556   808  2033  1827  2690  2666   426   593   331   251   948  1022  9774   197.5     6.5   143.4    47.5
CGU-jpeg_decoder.1a59d54c7453b40c-cgu.09____     0    32    60   508   335   626   478  2438  1507  3516  2236   512   414   884   238  1143   794  9605   256.1     7.1   142.9   106.0
CGU-jpeg_decoder.1a59d54c7453b40c-cgu.10____     1    68    64   460   352  1003   377  2858  1288  3655  1680   613   357   449   223  1303   644  9565   212.9    11.7   130.6    70.7
CGU-jpeg_decoder.1a59d54c7453b40c-cgu.11____     0    77    24   755   152  2103   268  3904   590  5198   915   677   121   493   122  1819   327  9541   135.2     5.6    77.2    52.4
CGU-jpeg_decoder.1a59d54c7453b40c-cgu.12____     0    24    89   260   581   601   736  1601  1908  2057  2672   362   538   255   328   702   976  9487   223.8     6.8   139.2    77.9
CGU-jpeg_decoder.1a59d54c7453b40c-cgu.13____     0    60    73   441   459   419   589  1195  1528  1648  2125   390   406   331   362   684   827  9484   158.5     7.8    94.1    56.6
CGU-jpeg_decoder.1a59d54c7453b40c-cgu.14____     0    63    76   388   341   912   409  2317   972  3208  1404   705   390   311   205  1104   591  9483   186.5     5.8   118.5    62.2
CGU-jpeg_decoder.1a59d54c7453b40c-cgu.15____     0    15    57   134   451   579   756  1210  1817  1506  2530   747   599   209   374   503   961  9479   117.6     5.4    65.9    46.2
CGU-group.fff57f7ca214e28-cgu.0_____________     0     5    10    32    48    51    80   193   246   240   318    51    62    31    25    88   122  1012    33.7     1.8    16.1    15.8
CGU-widestring.6d6f0257b05a6070-cgu.00______     0    16    41   370   395   399   195  1080   893  1245  1366    90   356   370   198   444   478  7139   134.6     4.7    75.4    54.4
CGU-widestring.6d6f0257b05a6070-cgu.01______     0    42    56   270   330   569   438  1366  1358  1937  1690   369   346   222   255   680   651  7060   127.8     5.6    58.7    63.6
CGU-widestring.6d6f0257b05a6070-cgu.02______     0    42    31   338   272   683   362  1706  1249  2143  1466   200   265   342   189   786   536  6130   115.2     3.2    60.8    51.3
CGU-widestring.6d6f0257b05a6070-cgu.03______     0     7    70    41   531    14   327    94  1501   156  2039    22   415    17   361    66   791  5752   112.7     3.1    63.4    46.2
CGU-widestring.6d6f0257b05a6070-cgu.04______     0    32    23   350   180  1008   389  1936   840  2558  1228   350   138   253   149   893   428  5662    63.5     9.0    26.2    28.4
CGU-widestring.6d6f0257b05a6070-cgu.05______     0    17    41   103   390   135   313   353  1103   467  1499    91   281    70   207   178   534  4939   112.4     6.9    71.6    33.9
CGU-widestring.6d6f0257b05a6070-cgu.06______     0    21    22   178   152   403   200   995   586  1225   710   140   166   171   108   438   270  3534   107.6     3.1    59.0    45.5
CGU-widestring.6d6f0257b05a6070-cgu.07______     0     5    20   106   136   208   238   558   683   750   848   196   181    86   107   244   321  3202    76.0     2.0    41.0    33.0
CGU-widestring.6d6f0257b05a6070-cgu.08______     0     9    19    96    90   392   242   910   678  1132   865   333   132    91    85   385   317  3162    77.6     2.7    49.9    24.9
CGU-widestring.6d6f0257b05a6070-cgu.09______     0     8    24    91   172   259   230   474   803   606  1005    87   231    99   169   204   372  3113    89.8     2.7    61.8    25.3
CGU-widestring.6d6f0257b05a6070-cgu.10______     0    26    28    88   128   154    61   608   144   755   272   114    71    92    69   297   129  2252    80.2     3.4    44.1    32.8
CGU-widestring.6d6f0257b05a6070-cgu.11______     0    10    13    83    69   251   193   541   378   731   480   217    76    66    70   248   178  2236    51.8     4.2    28.6    19.0
CGU-widestring.6d6f0257b05a6070-cgu.12______     0    32    16    82    69   182    72   507   219   672   291   188   103    62    37   274   118  2221    69.3     1.6    54.0    13.6
CGU-widestring.6d6f0257b05a6070-cgu.13______     0    13    14   131    62    78   172   392   423   503   493    99   112    54    51   189   181  2195    39.3     1.4    27.6    10.3
CGU-widestring.6d6f0257b05a6070-cgu.14______     0    13    19   128    75   234    40   586   166   711   271    97    95    79    42   243   126  2189    68.3     1.7    40.7    25.9
CGU-widestring.6d6f0257b05a6070-cgu.15______     0    48    14   169    47   315    15  1012    94  1241   132   155    11   125    27   514    71  2176    86.1     2.4    59.1    24.6
CGU-cloudabi.954885255bd86ed7-cgu.0_________     0   103     4  2122    20  2300     4  4911    20  5355    42   333     4  3246    10  2084    18 16342   115.1     4.8    78.8    31.6
CGU-quickcheck.e86d0d46b79cffaa-cgu.00______     0    93   594   913  5015   844  5329  3899 14469  4704 20209  2209  5494   823  2716  1625  7153 72308   805.5    27.9   459.3   318.4
CGU-quickcheck.e86d0d46b79cffaa-cgu.01______     0    60    94   409   570   605   582  1854  1801  2480  2478   466   618   406   340   952   944 11189   234.6     7.6   149.4    77.7
CGU-quickcheck.e86d0d46b79cffaa-cgu.02______     0    15   121    87   735    28   856   180  2794   314  3712    36   816    37   500   134  1413  9162   164.0     5.1    98.2    60.6
CGU-quickcheck.e86d0d46b79cffaa-cgu.03______     0    73    17   672   131  2165   251  3911   539  5163   816   760    92   433   101  1776   285  9029   106.1     3.8    48.8    53.5
CGU-quickcheck.e86d0d46b79cffaa-cgu.04______     0    18    89   103   468   151   767   528  1380   704  2046   662   387   137   221   219   783  8193   118.5     3.4    77.0    38.1
CGU-quickcheck.e86d0d46b79cffaa-cgu.05______     0    47    65   200   363   484   410  1038  1329  1329  1815   377   513    80   259   516   693  7501    76.3     2.8    36.5    37.0
CGU-quickcheck.e86d0d46b79cffaa-cgu.06______     0     5    61   109   421   287   631   684  1242   840  1877   345   343   103   263   279   662  6462   118.8     3.9    84.0    30.9
CGU-quickcheck.e86d0d46b79cffaa-cgu.07______     0     3     0    42     0   180     0   749     0   951     0  1456     0   128     0   241     0  6118    66.8     1.4    39.3    26.1
CGU-quickcheck.e86d0d46b79cffaa-cgu.08______     0     2    53    17   443    14   522    57  1323    66  1883     4   443    19   242    25   667  5008    88.5     7.4    56.5    24.7
CGU-quickcheck.e86d0d46b79cffaa-cgu.09______     0    20    61    72   304   506   359   742  1284  1165  1702   158   334    59   247   368   660  4600   100.1     4.0    50.3    45.8
CGU-quickcheck.e86d0d46b79cffaa-cgu.10______     0    41    46   190   202   190   409   580   786   993  1124   226   203   121   118   396   434  4460   117.4     3.8    74.1    39.5
CGU-quickcheck.e86d0d46b79cffaa-cgu.11______     0    46    54   124   307   156   423   444  1256   568  1637    53   305   104   235   262   633  4449   120.3     3.4    70.7    46.2
CGU-quickcheck.e86d0d46b79cffaa-cgu.12______     0    20    22    94   109   141   115   526   346   711   479   603   154   108    51   233   184  4449    92.7     1.5    66.9    24.4
CGU-quickcheck.e86d0d46b79cffaa-cgu.13______     0    42    29   196   118   301    96   626   273   906   427   406   154   131    51   324   186  4438    96.8     2.2    59.3    35.3
CGU-quickcheck.e86d0d46b79cffaa-cgu.14______     0     8    31   229   190    20   229   269   737   529   914   168   208    81   110   166   343  4437    87.4     2.0    54.7    30.7
CGU-quickcheck.e86d0d46b79cffaa-cgu.15______     0    25    38   190   225   127   444   691   774   949  1166   217   165   155   131   335   432  4433   163.7     2.9   124.9    35.9
CGU-async_compression.f9be7fd8964cab9e-cgu.0     0     2     2    10    10     3     2    15    10    36    21     5     2     9     5    15     9   168     9.0     0.9     5.7     2.4
CGU-sysinfo.b9f5bf0e9e79f061-cgu.00_________     0    40   180   674  1287   797  1775  2752  4731  3462  6492  1008  1576   594   774  1197  2296 24063   480.4    15.0   291.9   173.5
CGU-sysinfo.b9f5bf0e9e79f061-cgu.01_________     0    29   140   984  1040   849  1328  3771  3750  4342  5225   753  1126   796   579  1445  1821 21684   684.1    10.3   417.5   256.3
CGU-sysinfo.b9f5bf0e9e79f061-cgu.02_________     1    56   208   485  1302   623  1559  1981  3928  2446  5686   510  1216   426   700   934  2118 19414   476.2    12.8   314.2   149.2
CGU-sysinfo.b9f5bf0e9e79f061-cgu.03_________     0    86   202   595  1094   909  1117  2376  2848  3413  4168   739  1084   552   506  1179  1636 19115   487.3    10.8   288.1   188.4
CGU-sysinfo.b9f5bf0e9e79f061-cgu.04_________     0    36   129   566   652   971  1105  3031  2199  3593  3280   840   827   394   370  1222  1226 15194   414.1     8.6   215.3   190.2
CGU-sysinfo.b9f5bf0e9e79f061-cgu.05_________     0   104    35  1082   220  3250   397  5769  1303  7668  1773   980   517   710   241  2662   591 15102   170.4     7.2    80.4    82.8
CGU-sysinfo.b9f5bf0e9e79f061-cgu.06_________     0     9   158    55  1210    18  1419   122  4703   204  6236    26  1508    23   726    86  2223 14991   326.3     8.2   181.9   136.2
CGU-sysinfo.b9f5bf0e9e79f061-cgu.07_________     0    37   153   187   967   351  1310   654  3275   898  4648   361  1331   246   706   353  1824 14846   287.4    12.1   155.3   120.0
CGU-sysinfo.b9f5bf0e9e79f061-cgu.08_________     0    53   156   418   815   792  1126  2253  2394  2726  3544   602   909   392   427  1006  1384 14675   340.6     9.6   202.5   128.6
CGU-sysinfo.b9f5bf0e9e79f061-cgu.09_________     0    48   145   505   902   379  1000  1687  2448  2135  3511   283   917   423   562   826  1388 14649   357.8    16.3   232.1   109.3
CGU-sysinfo.b9f5bf0e9e79f061-cgu.10_________     0    48    90   361   650  1037   939  2252  2371  2945  3315  1159   734   355   505  1017  1270 14649   157.2    10.7    83.5    63.0
CGU-sysinfo.b9f5bf0e9e79f061-cgu.11_________     0    71   130   467   796   613  1880  1692  4300  2180  5607   466   985   436   730   863  1950 14645   377.5     8.8   205.5   163.3
CGU-sysinfo.b9f5bf0e9e79f061-cgu.12_________     0   142   100   708   555  1100   918  3244  2170  4020  2994   769   681   672   355  1507  1103 14641   356.4     9.9   247.1    99.4
CGU-sysinfo.b9f5bf0e9e79f061-cgu.13_________     0    85   146   523   682   633  1088  1798  2599  2462  3573   575   976   358   509   916  1410 14639   363.9    12.5   239.7   111.6
CGU-sysinfo.b9f5bf0e9e79f061-cgu.14_________     0    79   123   727   546   728   808  1967  1683  2952  2394   735   696   361   313  1056   980 14635   324.9    10.6   220.2    94.1
CGU-sysinfo.b9f5bf0e9e79f061-cgu.15_________     0    47   116   423   880   679  1504  2062  3982  2749  5335   363  1015   334   614   954  1852 14633   351.0    11.7   180.7   158.6
CGU-actix_codec.3055cd158c5166a8-cgu.0______    10    19    30   198   157   320   270   669   763   847  1039   110   122   191   136   316   406  3423    74.1     5.3    38.5    30.2
CGU-slog.2f51b7cdc80585b3-cgu.0_____________     4    73    28   318   214   269   278  1372   537  1669   818   219    99   280   136   750   285  5000    64.9     5.9    59.0     0.0
CGU-slog.2f51b7cdc80585b3-cgu.1_____________     0    31    32   112   247   242   439   458   784   656  1214    67   130    95   165   277   402  3301    18.6     3.1    15.6     0.0
CGU-slog.2f51b7cdc80585b3-cgu.2_____________     0     1    27     5   172     2   153    13   522    21   740     4   176     2    94     9   278  1959    36.3     1.6    34.7     0.0
CGU-bzip2.4609d7e5c21af4d5-cgu.0____________     0    32    16   121   102   149   208   606   411   773   601   227    68   142    64   329   220  2741    55.9     4.1    40.2    11.7
CGU-openssl_src.973dcae0912ecf8-cgu.0_______     0    15   154   776  1130  1779  1713  4786  3980  5713  5663  1314  1344  1022   618  1929  2001 23974   460.8    31.5   279.4   149.9
CGU-openssl_src.973dcae0912ecf8-cgu.1_______     0    21    54   114   400   210   518   553  1432   748  2043   188   571   109   184   264   710  6634   157.1     3.4    71.2    82.5
CGU-openssl_src.973dcae0912ecf8-cgu.2_______     0    32    17   286   131  1051   251  1703   539  2286   816   325    92   184   101   790   285  4587    67.7     2.5    28.1    37.2
CGU-openssl_src.973dcae0912ecf8-cgu.3_______     0    19    39   134   116   375   131   747   162   943   339   308    98    82    46   332   187  3374    73.2     2.4    52.6    18.2
CGU-openssl_src.973dcae0912ecf8-cgu.4_______     0    21    21   144   116   207   298   576   639   681   778   159   151   183   111   276   283  3060    71.1     1.7    31.6    37.8
CGU-openssl_src.973dcae0912ecf8-cgu.5_______     0    24    29   184    98    74   147   447   369   565   510    49   150    78    44   242   214  2770    70.4     2.4    34.8    33.3
CGU-openssl_src.973dcae0912ecf8-cgu.6_______     0    22    15   128    58   313   117   638   258   936   357   141    66    61    35   326   140  2130    56.9     2.5    29.5    25.0
CGU-fragile.f86c0b1a0d30a54f-cgu.0__________     0    13    65   103   528   160  1249   412  3154   519  4050    85   576    99   578   200  1349  7061   154.0    15.8    51.5    86.6
CGU-fragile.f86c0b1a0d30a54f-cgu.1__________     0    12    20   135   172    99   319   321   480   402   774    81    90    81    97   168   247  2833    63.1     4.1    35.3    23.7
CGU-fragile.f86c0b1a0d30a54f-cgu.2__________     2    11    27    65   146    95   213   205   458   285   638    95   171    43    96   111   253  2543    64.6     2.4    37.3    24.8
CGU-fragile.f86c0b1a0d30a54f-cgu.3__________     0     1    15     9    88     2   122    11   737    20   900     0   413     3   136     8   281  2331    57.3     1.3    16.5    39.5
CGU-fragile.f86c0b1a0d30a54f-cgu.4__________     2    17    27    53   115    61   261   171   400   237   635    24   187    53    77   111   245  2022    53.3     2.2    29.4    21.6
CGU-fragile.f86c0b1a0d30a54f-cgu.5__________     0     2    19    38   178    59   311   159   489   200   780    32    93    24   116    67   248  2012    59.4     1.5    25.4    32.5
CGU-fragile.f86c0b1a0d30a54f-cgu.6__________     0     6    19    19   183    13   288    46   664    81   939    15   126    10   151    38   307  1978    51.6     2.0    22.3    27.2
CGU-fragile.f86c0b1a0d30a54f-cgu.7__________     0     4    18    39   121    53   262   143   662   188   857    46   152    28   147    66   297  1912    63.5     2.5    34.5    26.4
CGU-difflib.dc6f848221c5e7c3-cgu.00_________     0    29   141   813   889  1060  1366  3943  3333  4698  4390   906  1118   696   647  1553  1639 20010   594.2    11.6   358.9   223.7
CGU-difflib.dc6f848221c5e7c3-cgu.01_________     0    60    60   808   380  1488   855  4732  1746  6006  2611   696   372   790   324  2006   936 12588   245.3     7.1   117.7   120.5
CGU-difflib.dc6f848221c5e7c3-cgu.02_________     0    58    91   472   590   633  1468  1699  3454  2119  4473   440   723   463   616   825  1526 12086   323.0     6.4   161.0   155.6
CGU-difflib.dc6f848221c5e7c3-cgu.03_________     0    16   152   186   701   189   821   795  2317   965  3346   223   856   132   500   349  1346 10525   257.9     5.3   136.1   116.5
CGU-difflib.dc6f848221c5e7c3-cgu.04_________     0     8    58   329   347   786   716  1989  1490  2633  2010   343   487   296   254   844   731  8052   286.0     4.3   221.7    60.1
CGU-difflib.dc6f848221c5e7c3-cgu.05_________     0    53    17   538   131  1589   251  2968   539  3912   816   544    92   355   101  1353   285  7227    97.3     3.4    47.6    46.4
CGU-difflib.dc6f848221c5e7c3-cgu.06_________     0    34    35   170   214   460   316  1117   831  1480  1083   322   248   147   153   525   408  4968   105.0     3.0    54.0    48.0
CGU-difflib.dc6f848221c5e7c3-cgu.07_________     0    13    57   105   189   122   206   317   874   410  1173    18   483    93   180   158   455  4062   160.9     2.1   111.9    46.9
CGU-difflib.dc6f848221c5e7c3-cgu.08_________     0     7    21    21   193    14   317    49   699    86   999    16   156    13   158    42   328  2186    34.1     1.2    15.5    17.4
