# Inputs
# - sttic: number of `static` items
# - rfn__: number of uninlined function items
#   - rbb__: number of basic blocks in uninlined functions
#     - rssd_: number of `SourceScopeData`s in uninlined functions
#     - rstmt: number of statements in uninlined functions
#       - rplac: number of MIR `Place`s in uninlined functions
#       - rproj: number of MIR projections in uninlined functions
#       - rcnst: number of MIR constants in uninlined functions
#     - rdecl: number of `LocalDecls` in uninlined functions
# - ifn__: number of inlined function items
#   - ibb__: number of basic blocks in inlined functions
#     - issd_: number of `SourceScopeData`s in inlined functions
#     - istmt: number of statements in inlined functions
#       - iplac: number of MIR `Place`s in inlined functions
#       - iproj: number of MIR projections in inlined functions
#       - icnst: number of MIR constants in inlined functions
#     - idecl: number of `LocalDecls` in inlined functions
#
# The nesting shows how things fit together. E.g. a function contains basic
# blocks, which contains statements, which contains places.
# There will be high levels of correlation among many of these inputs.
# The more functions you have, the more of everything else (basic blocks,
# statements, etc.) you'll tend to have.
#
# Outputs
# - t_all__ = t_gen__ + t_opt__ + t_lto__; the main value to be estimated
# - t_gen__ = time to translate MIR to LLVM IR
# - t_opt__ = time for LLVM to process the LLVM IR
# - t_lto__ = time for LLVM to perform thin LTO, if necessary (only for opt builds)
#
# Other
# - cgu_name: CGU name; the first part indicates the benchmark name
# - est__: the current estimation function, approximately equal to sttic + bb___ + stmt_

cgu_name                                     sttic rfn__ ifn__ rbb__ ibb__ rssd_ issd_ rstmt istmt rplac iplac rproj iproj rcnst icnst rdecl idecl est__ t_all__ t_gen__ t_opt__ t_lto__
CGU-proc_macro_hack.4aa3dbadd3aaaadc-cgu.06_     0     2    19    38   178    59   311   159   489   200   780    32    93    24   116    67   248  2012    35.9     1.3    20.5    14.0
CGU-proc_macro_hack.4aa3dbadd3aaaadc-cgu.07_     0     4    20    45   172    33   319   107   480   134   774    27    90    27    97    56   247  1987    60.6     4.7    39.5    16.4
CGU-proc_macro_hack.4aa3dbadd3aaaadc-cgu.08_     0     6    19    19   183    13   288    46   664    81   939    15   126    10   151    38   307  1978    46.8     2.5    32.1    12.3
CGU-proc_macro_hack.4aa3dbadd3aaaadc-cgu.09_     0     4    27     8   150     4   189    12   425    20   668     4   202    12   111    16   254  1930    65.7     5.9    33.2    26.6
CGU-proc_macro_hack.4aa3dbadd3aaaadc-cgu.10_     0     7    26    43   129    16   114    57   535   130   675    13   164    35   121    57   279  1912    71.9     1.5    41.1    29.3
CGU-proc_macro_hack.4aa3dbadd3aaaadc-cgu.11_     0    13    23    65   122    61   121   249   348   340   505    31   110    52    68   139   213  1873    82.9     1.9    54.3    26.7
CGU-proc_macro_hack.4aa3dbadd3aaaadc-cgu.12_     0     9    23    54    94    68   329   244   450   308   707    87   122    41    60   121   260  1872    69.4     1.7    41.1    26.6
CGU-proc_macro_hack.4aa3dbadd3aaaadc-cgu.13_     0    19    18    91    66   160    71   386   161   545   263   102    86    65    34   205   115  1851    85.7     1.7    57.4    26.6
CGU-proc_macro_hack.4aa3dbadd3aaaadc-cgu.14_     0     6    16    59    74   132   216   250   341   373   507   140    90    27    47   118   192  1851    57.0     1.9    32.5    22.6
CGU-proc_macro_hack.4aa3dbadd3aaaadc-cgu.15_     0    10    26    48   102    91    99   188   234   262   374    74   126    18    46   102   166  1850    62.2     1.8    32.3    28.2
CGU-same_file.ba4d3058e02a234f-cgu.0________     0    29    24   113    73   109    36   263    93   413   167   144    36    84    30   174    98  2022    72.1     8.1    38.0    26.0
CGU-httpdate.5dfd2eeae3848681-cgu.0_________     0    15    17   593   133   366   152  1657   572  2038   664   575   133   567    96   643   253  7914   149.6     4.5    75.0    70.1
CGU-httpdate.5dfd2eeae3848681-cgu.1_________     0    22    25   116   132   174   206   480   525   609   766    56    83   117   108   243   288  2292    43.2     4.0    15.5    23.7
CGU-httpdate.5dfd2eeae3848681-cgu.2_________     0     1    16    11   154    26   271    61   780    94   937    12   185     5   127    29   324  1943    52.0     1.6    24.8    25.5
CGU-glob.6ff81642d6d8f6d2-cgu.0_____________     0    45   144   737   953  1155  1369  3813  3574  4460  4867  1078  1251   549   584  1553  1762 21146   337.0    14.4   196.2   126.3
CGU-glob.6ff81642d6d8f6d2-cgu.1_____________     0    41    17   404   131  1189   251  2248   539  2966   816   424    92   265   101  1027   285  5809    86.6     3.2    41.4    42.1
CGU-glob.6ff81642d6d8f6d2-cgu.2_____________     0    29    59   154   363   321   463   793   893  1106  1364   251   267   143   208   392   511  5691   141.1     2.7    74.8    63.6
CGU-glob.6ff81642d6d8f6d2-cgu.3_____________     0    16    31   206   225   381   393  1208  1062  1530  1483   180   278   202   160   512   522  4849   136.5     3.2    77.7    55.6
CGU-glob.6ff81642d6d8f6d2-cgu.4_____________     0     3    68    19   396     6   492    41   937    69  1521     8   360     8   203    29   574  4377    82.3     2.4    33.8    46.0
CGU-glob.6ff81642d6d8f6d2-cgu.5_____________     0    29    36   120   136   166   113   446   315   609   492    95   137    74    60   255   220  2720    65.7     2.1    33.6    30.0
CGU-glob.6ff81642d6d8f6d2-cgu.6_____________     0     2    17    16   126     7    95    34   257    54   493     5   293    11    44    22   161  2186    47.5     1.2    22.3    24.0
CGU-glob.6ff81642d6d8f6d2-cgu.7_____________     0    12    36    95   118    34   212   212   490   270   610    14   153    41    68   116   263  2159    64.2     1.9    36.8    25.5
CGU-glob.6ff81642d6d8f6d2-cgu.8_____________     0     4    32    41   186    17   271    69   378   114   677    20    90    18    97    41   231  2029    52.9     1.6    24.3    26.9
CGU-vec_map.9534a181f4bb21c0-cgu.0__________     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     3.3     0.1     2.2     1.0
CGU-num_bigint.591fddac0ff80b03-cgu.00______     0    38   127   532  1087   585  1746  2006  5035  2567  6588   389  1258   403   842   883  2314 17921   502.2    11.2   350.1   141.0
CGU-num_bigint.591fddac0ff80b03-cgu.01______     0     6   101   271   979   634  1081  1900  3594  2441  4748   414  1031   266   687   808  1684 14530   601.0     6.3   418.7   175.9
CGU-num_bigint.591fddac0ff80b03-cgu.02______     0    26    60   288   511   460  1108  1165  2733  1607  3531   782   734   213   395   541  1230 11657   363.9     4.3   266.7    92.9
CGU-num_bigint.591fddac0ff80b03-cgu.03______     3    10    69   264   600   564  1135  1504  3032  1880  3987   224   720   289   446   629  1378  9827   303.6     4.9   195.8   102.9
CGU-num_bigint.591fddac0ff80b03-cgu.04______     0     4    74   165   478   152  1029   899  2525  1056  3385   156   652   158   342   366  1186  7733   185.9     4.0   112.8    69.1
CGU-num_bigint.591fddac0ff80b03-cgu.05______     0     4    51   180   366   306   703  1012  1787  1240  2402   262   475   198   278   425   852  6770   175.2     3.2   105.1    66.9
CGU-num_bigint.591fddac0ff80b03-cgu.06______     0     9    83    63   444    18   588   126  1936   216  2495    18   633    27   288    90   936  6153    95.0     3.0    55.5    36.5
CGU-num_bigint.591fddac0ff80b03-cgu.07______     0    10    15   230    99  1136   208  2505   575  3260   718   418   203   270    69  1003   258  4787   149.3     2.3   116.7    30.4
CGU-num_bigint.591fddac0ff80b03-cgu.08______     0    21    21   250   171   690   385  1334   820  1757  1195   238   130   176   145   612   413  4419    76.3     7.3    40.9    28.1
CGU-num_bigint.591fddac0ff80b03-cgu.09______     0    32    33   212   143   410   123  1193   391  1589   575   297   118   185    87   621   249  4145   118.5     2.9    72.8    42.7
CGU-num_bigint.591fddac0ff80b03-cgu.10______     0     2    29    85   228   138   512   453  1169   563  1609    58   392    74   167   183   554  3991   114.6     1.9    68.3    44.4
CGU-num_bigint.591fddac0ff80b03-cgu.11______     0     2    22    61   132   136   287   353   729   443   940    63   239    56    85   147   339  2559    74.1     1.2    54.6    18.2
CGU-num_bigint.591fddac0ff80b03-cgu.12______     0    15    30    76   164    62   222   186   532   283   774    83   119    35    90   114   294  2488    67.3     2.4    40.1    24.7
CGU-num_bigint.591fddac0ff80b03-cgu.13______     0     8    21    92   132   146   175   500   581   600   717    70   159    72    79   216   261  2484    67.0     2.0    40.0    25.1
CGU-num_bigint.591fddac0ff80b03-cgu.14______     0    15    20    86   134    73   208   272   575   353   723    49   185    68    95   139   275  2476    62.2     1.5    34.6    26.1
CGU-num_bigint.591fddac0ff80b03-cgu.15______     0    14    16    80   113   260   217   476   646   683   771   131   150    57    84   222   272  2475    53.1     1.6    28.2    23.4
CGU-signal_hook_registry.1f154ed6b207fe51-cgu.00     0    88    39   779   136  2006   435  4907   867  6516  1147  1260   235   583   106  2297   446 12385   177.8     8.8    90.8    78.2
CGU-signal_hook_registry.1f154ed6b207fe51-cgu.01     2    12    44   119   222   188   234   484   748   590   980   121   183   110   210   226   425  3605   117.6     4.3    75.0    38.3
CGU-signal_hook_registry.1f154ed6b207fe51-cgu.02     0    12    30    65   201   287   355   573   883   651  1155   150   189   154   173   248   463  3218    78.0     2.2    44.3    31.5
CGU-signal_hook_registry.1f154ed6b207fe51-cgu.03     0    13    23   118   172   242   266   465   681   589   931   183   112    89   161   212   351  3210    81.6     2.7    45.2    33.7
CGU-signal_hook_registry.1f154ed6b207fe51-cgu.04     0    12    29   115   144   227   271   523   668   659   842   151   183   132   121   236   322  3149    72.0     2.2    28.3    41.6
CGU-signal_hook_registry.1f154ed6b207fe51-cgu.05     0    13    20   155    88   213   146   543   239   757   398   243    90   109    70   263   170  3033   106.3     2.4    68.0    36.0
CGU-signal_hook_registry.1f154ed6b207fe51-cgu.06     0     1    15     9    87     2   120    11   734    20   891     0   402     3   135     8   278  2280    37.2     1.0     5.8    30.5
CGU-signal_hook_registry.1f154ed6b207fe51-cgu.07     0     6    25    30   175    26   199    98   658   130   919    42   107    22   179    52   337  2031    52.4     1.8    21.8    28.7
CGU-signal_hook_registry.1f154ed6b207fe51-cgu.08     0     2    19    38   178    59   311   159   489   200   780    32    93    24   116    67   248  2012    40.4     1.0     7.1    32.3
CGU-signal_hook_registry.1f154ed6b207fe51-cgu.09     0     4    20    45   172    33   319   107   480   134   774    27    90    27    97    56   247  1987    19.6     1.2    11.7     6.7
CGU-signal_hook_registry.1f154ed6b207fe51-cgu.10     0     6    19    19   183    13   288    46   664    81   939    15   126    10   151    38   307  1978    35.0     1.6    10.4    23.0
CGU-signal_hook_registry.1f154ed6b207fe51-cgu.11     0    10    17    70    87   136   175   303   316   393   481    92    91    41    59   143   182  1831    39.8     2.0    17.7    20.1
CGU-tracing_attributes.7e1087596941b278-cgu.00     0   356   522  2621  3402  1474  3725  5306  7929 10206 12156   981  4161  2103  1333  4421  4773 62729  2270.1    39.5  1824.8   405.8
CGU-tracing_attributes.7e1087596941b278-cgu.01     0   139   823   803  3790   206  5322   664 10401  2516 15619   646  4852   600  1594  1145  6174 54143   964.2    24.8   654.5   284.9
CGU-tracing_attributes.7e1087596941b278-cgu.02     0   112   659   610  3453  1358  3276  3619  6147  4734 10262  1009  4504   558   953  1771  4281 50493  1645.7    22.3  1095.2   528.1
CGU-tracing_attributes.7e1087596941b278-cgu.03     0   332    24  2981    87  1365   241  2773   570 11889   639  4117   168  1623    77  5394   244 38616  2934.0    11.4  2763.7   158.9
CGU-tracing_attributes.7e1087596941b278-cgu.04     0    22   317   768  1650   822  1686  2389  2839  3217  4778   670  2176   387   446  1049  2074 28310   856.4    13.2   640.5   202.7
CGU-tracing_attributes.7e1087596941b278-cgu.05     0    20   342   256  1711   106  1777   265  2627   868  4671   146  2206   189   279   318  2065 23177   737.4     9.7   557.9   169.8
CGU-tracing_attributes.7e1087596941b278-cgu.06     0    39   309   174  1567   395  1555   871  2595  1118  4513   305  2171    74   398   433  1934 22091   631.3     8.1   473.5   149.7
CGU-tracing_attributes.7e1087596941b278-cgu.07     0    14   359    84  1749    28  1740   189  2933   315  5005    42  2268    35   487   133  2200 22071   296.7    10.1   114.1   172.5
CGU-tracing_attributes.7e1087596941b278-cgu.08     1     6   307   158  1558   152  1727   498  2460   684  4309   141  2214    70   284   216  1880 21433   714.1    12.6   551.2   150.4
CGU-tracing_attributes.7e1087596941b278-cgu.09     0   144    17  1307   131  4561   251  7642   539 10170   816  1429    92   841   101  3502   285 16150   195.3     7.5   105.7    82.1
CGU-tracing_attributes.7e1087596941b278-cgu.10     0     2   248    39  1175    17  1241    29  1468   106  2865    12  1626    25   137    36  1312 15050   624.1     4.9   494.4   124.9
CGU-tracing_attributes.7e1087596941b278-cgu.11     0    14    81   135   560   236  1201   573  2991   721  3906   156   634   145   538   263  1332  8025   200.2     5.3   101.5    93.4
CGU-tracing_attributes.7e1087596941b278-cgu.12     0    49    79   222   369   107   471   265  1667   641  2217    42   772   101   348   300   824  7393   171.1     5.3   104.7    61.1
CGU-tracing_attributes.7e1087596941b278-cgu.13     0    47    61   326   378   338   603   844  1352  1328  1923   247   368   215   241   519   694  7388   187.9     6.2    99.4    82.3
CGU-tracing_attributes.7e1087596941b278-cgu.14     0    67    88   315   385   179   559   549  1286   922  1857   175   447   191   268   394   739  7388   164.4     6.1    95.9    62.4
CGU-tracing_attributes.7e1087596941b278-cgu.15     0    62    76   277   269   792   505  1290  1017  1849  1431   498   393   149   172   678   602  7386   124.5     5.7    74.1    44.6
CGU-hmac.33b4c1de6d9aaba-cgu.0______________     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     4.4     0.1     3.7     0.6
CGU-encoding_rs.7c3b24ced387609f-cgu.00_____     0    16    34   859   340  1714   766  5608  3062  7346  3766  1604   759  1147   440  2273  1276 17845   193.1     6.5   186.7     0.0
CGU-encoding_rs.7c3b24ced387609f-cgu.01_____     0    15    30   752   332  1389   690  4452  2945  6082  3487  1612   659   723   442  1820  1195 16672   213.5     5.6   208.0     0.0
CGU-encoding_rs.7c3b24ced387609f-cgu.02_____     0    14    31   712   332  1367   666  4395  2811  5746  3426  1322   660   828   411  1739  1164 15236   149.4     4.9   144.5     0.0
CGU-encoding_rs.7c3b24ced387609f-cgu.03_____    82    47    24  1166   152  1035   272  4680   801  6351  1042  1051   156  1019    88  2015   374 14136    88.8     6.8    82.0     0.0
CGU-encoding_rs.7c3b24ced387609f-cgu.04_____     0    13    27   639   316  1025   641  3579  2800  4751  3290  1226   632   570   429  1428  1124 14117   175.7     4.6   171.1     0.0
CGU-encoding_rs.7c3b24ced387609f-cgu.05_____     0    16    20   759   177   880   463  3118  1405  4241  1740  1192   336   816   236  1264   607 12664   127.6     3.8   123.8     0.0
CGU-encoding_rs.7c3b24ced387609f-cgu.06_____     0    13    28   464   324   902   796  2882  3066  3848  3649  1058   724   454   463  1160  1223 12644   126.6     4.3   122.3     0.0
CGU-encoding_rs.7c3b24ced387609f-cgu.07_____     0    26    39   205   783   416  1573  1299  5360  1741  6455   189   601   183   925   581  2028 10076   139.2     5.1   134.1     0.0
CGU-encoding_rs.7c3b24ced387609f-cgu.08_____     0     7    21   227   363   246   749  1081  2940  1337  3532   384   553   138   447   414  1110  7878    80.7     3.2    77.5     0.0
CGU-encoding_rs.7c3b24ced387609f-cgu.09_____     1    18    20   397   158  1034   414  3254  1492  4154  1846   642   238   463   241  1226   618  7406    57.3     3.2    54.2     0.0
CGU-encoding_rs.7c3b24ced387609f-cgu.10_____     0    12    19   172   241   382   582  1181  2381  1578  2789   299   467    79   346   490   946  5955   107.6     2.6   105.0     0.0
CGU-encoding_rs.7c3b24ced387609f-cgu.11_____     0    14     0   284     0   116     0   378     0   840     0   629     0   133     0   183     0  4504    19.1     1.7    17.3     0.0
CGU-encoding_rs.7c3b24ced387609f-cgu.12_____     0    11    15    95    90   170   193   534   622   763   821   188   222    56    84   257   293  2935    32.2     1.7    30.5     0.0
CGU-encoding_rs.7c3b24ced387609f-cgu.13_____     0     9    17   121   131   286   251   601   539   805   816   117    92    74   101   276   285  2600    27.1     1.9    25.2     0.0
CGU-encoding_rs.7c3b24ced387609f-cgu.14_____     0    13    24    59   148    61   113   204   410   254   560    28    94    46    69   104   219  1937    29.6     1.7    27.9     0.0
CGU-encoding_rs.7c3b24ced387609f-cgu.15_____    40    15    11    79    93    89    94   374   316   475   419    80    78    65    67   183   148  1876    31.9     2.5    29.4     0.0
CGU-quick_error.bddfd8ed4d650ab0-cgu.0______     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     5.0     0.2     3.7     1.1
CGU-gimli.e3a24829daf0069f-cgu.00___________     0    18     0  2308     0  4281     0  6986     0 11127     0     6     0  4105     0  2923     0 16180   277.0     5.7   226.0    45.4
CGU-gimli.e3a24829daf0069f-cgu.01___________     0   116    17  1213   131  3514   251  6627   539  8748   816  1264    92   750   101  2973   285 14832   159.8     6.0    80.4    73.4
CGU-gimli.e3a24829daf0069f-cgu.02___________     0    43    81   254   516   201   611  1008  1755  1334  2769   366  1739   198   270   552   908 13810   209.5     4.9   136.5    68.2
CGU-gimli.e3a24829daf0069f-cgu.03___________     0   118    17  1446    58   777    45  6150   130  6031   198   684    40  1177    28  2250    94 13424   297.5     6.9   212.7    78.0
CGU-gimli.e3a24829daf0069f-cgu.04___________     0    59   102   223   569   259   680  1083  1862  1431  2754   281  1201   209   351   613   967 11472   200.6     5.3   145.3    49.9
CGU-gimli.e3a24829daf0069f-cgu.05___________     0    22   115   187   558   306   584  1094  1723  1476  2565   585   889   103   307   521  1025 11111   229.1     5.4   152.3    71.5
CGU-gimli.e3a24829daf0069f-cgu.06___________     0    80   111   272   544   838   480  2092   785  2795  1562   821   518   172   210  1031   669 11068   298.8     5.8   203.1    89.9
CGU-gimli.e3a24829daf0069f-cgu.07___________     0    40   129   469   419   636   445  2062   962  2621  1388   641   484   576   184   953   694 10716   226.0     5.8   167.5    52.7
CGU-gimli.e3a24829daf0069f-cgu.08___________     0    69    46   555   185  1236   460  3188   988  4326  1362  1040   284   402   110  1529   533 10476   188.1     8.0   109.1    71.0
CGU-gimli.e3a24829daf0069f-cgu.09___________     0    53    83   210   564   275   426   982  1758  1316  2521   251  1003   198   377   555   916 10434   184.5     6.0   102.2    76.3
CGU-gimli.e3a24829daf0069f-cgu.10___________     0    77    84   393   395   366   535  1515  1746  1874  2378   224   987   292   308   756   853 10360   233.5     5.3   152.5    75.6
CGU-gimli.e3a24829daf0069f-cgu.11___________     0    87    99   550   317   447   280  2198   631  2774  1002   701   359   498   128  1123   496 10309   264.2     6.6   184.2    73.4
CGU-gimli.e3a24829daf0069f-cgu.12___________     0    48   113   412   503   500   670  1617  1123  2102  1703   491   485   435   252   743   719 10309   216.6     7.2   155.6    53.7
CGU-gimli.e3a24829daf0069f-cgu.13___________     0    33    81   389   548   712  1247  1614  2939  2161  3936   348   588   362   533   737  1361 10303   332.0     6.0   173.1   152.9
CGU-gimli.e3a24829daf0069f-cgu.14___________     0    46    29   887    85   617    33  3074   224  4699   326   865     4   348    82  1449   164 10280   198.2     3.9   128.8    65.5
CGU-gimli.e3a24829daf0069f-cgu.15___________     0    43   113   546   471   181  1116  1393  2326  1683  2806   167   623   233   344   667  1078 10279   141.4     9.2    83.4    48.8
CGU-subtle.fa8c8945c85470f0-cgu.0___________     0     4     2     7    10    18     2    53    10    94    21     7     2     8     5    38     9   155    21.1     0.9    14.1     6.1
CGU-fastrand.2f7928dc1bfa63d3-cgu.0_________     1     4    25    18   157    50   197   115   859   152  1086    56   440    47   169    48   363  3210    76.3     2.6    40.5    33.2
CGU-fastrand.2f7928dc1bfa63d3-cgu.1_________     0    20    28    72   198   121   286   286   944   388  1214    86   181    58   153   161   443  2958    45.6     2.6    20.9    22.1
CGU-fastrand.2f7928dc1bfa63d3-cgu.2_________     0     2    19    38   178    59   311   159   489   200   780    32    93    24   116    67   248  2012    35.1     1.1     4.9    29.1
CGU-fastrand.2f7928dc1bfa63d3-cgu.3_________     0     4    20    45   172    33   319   107   480   134   774    27    90    27    97    56   247  1987    20.6     1.1    11.2     8.3
CGU-fastrand.2f7928dc1bfa63d3-cgu.4_________     0     6    19    19   183    13   288    46   664    81   939    15   126    10   151    38   307  1978    35.0     2.6     4.6    27.8
CGU-rayon.dcd65d79616c92c0-cgu.0____________     0    47    51   333   267   260   109  1206  1053  1480  1201   290   372   172   132   550   499  6848    91.7     3.4    45.3    43.0
CGU-rayon.dcd65d79616c92c0-cgu.1____________     0    74    32   205   192   149   116   676   775   934   970   146   312    92   104   428   365  4611    79.5     4.0    35.0    40.5
CGU-rayon.dcd65d79616c92c0-cgu.2____________     0    21    29   126   261   208   442   601  1131   790  1652   125   164    84   194   305   564  3865    87.2     2.8    41.3    43.1
CGU-rayon.dcd65d79616c92c0-cgu.3____________     0    14    29    57   154    51   255   140   778   201  1011    35   254    41   116    92   396  2633    77.7     5.5    37.3    35.0
CGU-rayon.dcd65d79616c92c0-cgu.4____________     0    12    12   240    24   228    12   672     0   840    36   168     0   108    12   276    24  2520    46.8     2.0    24.6    20.2
CGU-rayon.dcd65d79616c92c0-cgu.5____________     0     9    24    38   148   107   172   228   499   339   700    80   164    22    74   124   256  2278    56.0     1.8    25.9    28.2
CGU-rayon.dcd65d79616c92c0-cgu.6____________     0    45    13   154    61   241   132   524   279   745   379   102    44   116    51   302   145  2089    53.1     2.9    22.3    27.9
CGU-rayon_core.944cd3f1a0b968bd-cgu.00______     6    46   168   467  1004   755  1515  2026  3460  2513  4783   797  1416   550   740   915  1829 19155   382.2    11.8   235.7   134.7
CGU-rayon_core.944cd3f1a0b968bd-cgu.01______     0    21    57   260   473   965   632  2267  1718  2635  2475  1248   479   481   388   905   931 12039   129.2     5.6    72.3    51.4
CGU-rayon_core.944cd3f1a0b968bd-cgu.02______     0    39    17   398   131  1224   251  2174   539  2893   816   385    92   263   101  1006   285  5611   100.6     2.9    56.4    41.3
CGU-rayon_core.944cd3f1a0b968bd-cgu.03______     0    22    72   150   275   480   429  1055   639  1218  1062   303   345   113   120   451   491  5567   117.6     2.6    70.3    44.6
CGU-rayon_core.944cd3f1a0b968bd-cgu.04______     0     8    57   106   425    96   641   481  1246   541  1964   145   317   134   267   219   696  5565    73.8     3.1    30.2    40.5
CGU-rayon_core.944cd3f1a0b968bd-cgu.05______     0    28    42   207   311   204   604   572  1182   750  1685   183   245   133   230   308   592  5338   102.0     3.5    59.5    39.0
CGU-rayon_core.944cd3f1a0b968bd-cgu.06______     0    14    46   103   290   191   392   560  1081   736  1469   206   399    64   250   258   591  5171    74.7     3.1    50.7    20.9
CGU-rayon_core.944cd3f1a0b968bd-cgu.07______     0     4    63    83   373    85   665   265  1066   346  1635   114   380    46   257   123   619  5168    95.0     8.2    57.8    29.0
CGU-rayon_core.944cd3f1a0b968bd-cgu.08______     0    12    53   127   316   261   657   481   917   628  1455   224   285   141   170   222   526  5137    96.7     4.5    69.7    22.5
CGU-rayon_core.944cd3f1a0b968bd-cgu.09______     0    32    41   214   266   136   409   576   688   731  1090   238   181   118   134   292   385  5036    92.3    10.6    59.2    22.5
CGU-rayon_core.944cd3f1a0b968bd-cgu.10______     0    41    59   259   192   386   154  1232   384  1635   620   305   157   248   103   637   316  5005   138.3     3.8    87.5    47.0
CGU-rayon_core.944cd3f1a0b968bd-cgu.11______     0    20    36   143   228   255   357   640   845   813  1200   403   194   172   195   324   478  4985   104.0     3.0    67.6    33.3
CGU-rayon_core.944cd3f1a0b968bd-cgu.12______     0    38    37   223   215   274   102   825   541  1095   836   354   122   278   182   469   349  4970   132.1     3.5    88.7    39.9
CGU-rayon_core.944cd3f1a0b968bd-cgu.13______     0    17    74   123   347    62   245   316   829   460  1226    43   375    64   192   184   543  4962   124.9     3.8    70.8    50.2
CGU-rayon_core.944cd3f1a0b968bd-cgu.14______     0    15    49   129   278   200   289   698   858   934  1203   227   301   184   201   366   488  4961    93.0     3.3    54.4    35.3
CGU-rayon_core.944cd3f1a0b968bd-cgu.15______     0    11    53    41   321   111   481   201  1152   275  1624    94   512    60   224   104   647  4958    94.8     3.7    49.9    41.2
CGU-openssl_probe.83a226c666c2498d-cgu.0____     0     8    30    71   215   107   299   280   473   368   799    69   144    64   107   128   269  2854    78.0     4.1    45.8    28.1
CGU-openssl_probe.83a226c666c2498d-cgu.1____     0     2    36    10   259     4   347    26   654    42  1037     8   198     4   138    18   356  2707    57.2     1.7    20.5    35.0
CGU-openssl_probe.83a226c666c2498d-cgu.2____     0     9    17   100   131   300   251   558   539   745   816   107    92    67   101   260   285  2413    37.0     2.1     9.9    25.0
CGU-openssl_probe.83a226c666c2498d-cgu.3____     0    14    32    88   113    78    95   239   258   347   393    61   115    66    42   130   181  2111    57.9     2.2    24.6    31.1
CGU-syscall.cd120e540b58685f-cgu.0__________     0    49     0  1014     0  1205     0  2266     0  2533     0   157     0  1653     0   980     0  7726    66.5     2.5    32.4    31.6
CGU-syscall.cd120e540b58685f-cgu.1__________     0    48    28   122    97   268    61   969   162  1139   257   213    38   181    48   498   128  2537    68.7     2.7    37.3    28.7
CGU-syscall.cd120e540b58685f-cgu.2__________     1    73     8   246    33   254    10   589    50   951    77   104    10   263    10   428    39  2410    52.0     2.0    23.6    26.5
CGU-sha1.cb8508474ceb93c6-cgu.0_____________     0     7    14    64   142   170   215  1003  2041  1119  2195    73   375   154   181   384   747  3234   198.5     8.9   105.9    83.7
CGU-sha1.cb8508474ceb93c6-cgu.1_____________     1    16    13   149   166   733   218  1712   778  2074   840    49    89   218   275   646   338  2758    46.7     7.2    14.9    24.6
CGU-which.225bcad9dd7c630a-cgu.0____________     0    25    63   108   384   132   615   353  1024   503  1607   286   422    62   191   190   578  6276   120.3     5.2    62.1    53.0
CGU-which.225bcad9dd7c630a-cgu.1____________     0    15    27    91   156   154   233   395   517   545   752   167   318    75    70   192   280  3669    75.4     2.2    34.8    38.4
CGU-which.225bcad9dd7c630a-cgu.2____________     0    15    17   167   131   500   251   918   539  1218   816   167    92   112   101   423   285  3122    45.9     2.0    12.2    31.7
CGU-which.225bcad9dd7c630a-cgu.3____________     0     7    37    27   258    47   468   100   725   136  1155    32   210    17   143    53   402  2963    52.6     1.5    23.0    28.1
CGU-which.225bcad9dd7c630a-cgu.4____________     0    15    32    64   167    69   137   187   403   275   597   103   170    31    89   113   245  2709    75.2     2.5    33.5    39.2
CGU-which.225bcad9dd7c630a-cgu.5____________     0     2    17    16   126     7    95    34   257    54   493     5   293    11    44    22   161  2186    59.7     1.2    22.6    35.8
CGU-which.225bcad9dd7c630a-cgu.6____________     0    14    23   104    81    90   239   314   408   425   591    55   167    65    53   161   226  2183    80.2     2.1    49.3    28.8
CGU-rustls.fc767cb2bee985ca-cgu.00__________     0   302   351  3294  2054  5908  2830 15944  7132 21239  9840  4103  2965  2342  1248  7340  3728 65708  1164.7    32.1   793.1   339.5
CGU-rustls.fc767cb2bee985ca-cgu.01__________     2   274   244  2714  1035  3298   985  9843  2654 13377  3701  3505  1194  1394   439  4655  1675 45041  1173.0    19.8   847.2   305.9
CGU-rustls.fc767cb2bee985ca-cgu.02__________     0   189   124  3301   564   768  1195  5136  2975  8343  3402   348   970  2582   418  2503  1335 32327   485.9    13.0   333.7   139.2
CGU-rustls.fc767cb2bee985ca-cgu.03__________     0    57   175  1476   796  2157  1157  6878  2225  8465  3397  2160  1245  1554   455  2949  1448 29524   670.0    14.3   483.7   172.0
CGU-rustls.fc767cb2bee985ca-cgu.04__________     0   139   276  1078  1427   900  1911  3568  4328  4565  6242  1021  1601   744   830  1792  2485 28023   682.5    19.2   464.0   199.3
CGU-rustls.fc767cb2bee985ca-cgu.05__________     8    64   209  1038  1012  1029  1249  4342  3060  5642  4539  1930  1464   690   537  2085  1787 27934   633.0    14.7   448.2   170.2
CGU-rustls.fc767cb2bee985ca-cgu.06__________     2    55   218  1120  1020  1018  1376  4266  2621  5641  4074  1875  1361   767   431  2085  1712 27926   839.2    15.4   646.0   177.7
CGU-rustls.fc767cb2bee985ca-cgu.07__________     0   117   192  1348   970  1687  1159  5823  2728  7239  3995  1846  1067  1065   540  2668  1645 27878   727.2    25.1   538.5   163.6
